"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         278,      -6.102869333,      -2.404488401,      -4.191721624,     -0.6202236652,      -6.390491407
          0,           0,         279,      -6.103348447,      -2.405313538,      -4.189330415,     -0.6206810312,       -6.38906858
          0,           0,         280,      -6.103829064,      -2.406140827,      -4.186991504,     -0.6211363119,      -6.387665466
          0,           0,         281,      -6.104313076,       -2.40697032,      -4.184711044,     -0.6215917349,      -6.386283648
          0,           0,         282,      -6.104801572,      -2.407802082,      -4.182484752,     -0.6220485499,      -6.384924414
          0,           0,         283,      -6.105294852,      -2.408636184,      -4.180300395,     -0.6225070138,      -6.383588166
          0,           0,         284,      -6.105792572,      -2.409472706,      -4.178141182,     -0.6229665485,      -6.382274391
          0,           0,         285,      -6.106293985,      -2.410311734,      -4.175989346,     -0.6234260126,      -6.380982028
          0,           0,         286,      -6.106798194,      -2.411153362,      -4.173829279,     -0.6238840215,      -6.379709436
          0,           0,         287,      -6.107304383,      -2.411997682,      -4.171649744,     -0.6243392498,      -6.378454566
          0,           0,         288,       -6.10781197,      -2.412844784,      -4.169444948,     -0.6247906663,      -6.377214351
          0,           0,         289,       -6.10832068,      -2.413694753,      -4.167214467,     -0.6252376735,      -6.375986961
          0,           0,         290,      -6.108830527,      -2.414547659,      -4.164962204,     -0.6256801405,      -6.374771914
          0,           0,         291,      -6.109341743,       -2.41540356,      -4.162694734,     -0.6261183447,      -6.373567804
          0,           0,         292,      -6.109854664,      -2.416262497,      -4.160419393,     -0.6265528441,      -6.372374055
          0,           0,         293,      -6.110369616,      -2.417124499,      -4.158142502,      -0.626984318,        -6.3711909
          0,           0,         294,      -6.110886805,      -2.417989586,      -4.155868004,     -0.6274134073,      -6.370019427
          0,           0,         295,      -6.111406246,      -2.418857768,      -4.153596684,     -0.6278405802,      -6.368861264
          0,           0,         296,      -6.111927724,      -2.419729053,      -4.151326025,     -0.6282660445,      -6.367718393
          0,           0,         297,      -6.112450801,       -2.42060345,      -4.149050633,     -0.6286897143,      -6.366593291
          0,           0,         298,      -6.112974859,      -2.421480971,      -4.146763077,     -0.6291112317,      -6.365488106
          0,           0,         299,      -6.113499179,      -2.422361632,      -4.144454956,     -0.6295300319,      -6.364405246
          0,           0,         300,      -6.114023039,       -2.42324546,      -4.142117993,     -0.6299454388,      -6.363346359
          0,           0,         301,      -6.114545805,      -2.424132492,      -4.139744985,     -0.6303567703,       -6.36231266
          0,           0,         302,      -6.115067015,      -2.425022776,      -4.137330498,     -0.6307634372,      -6.361304826
          0,           0,         303,      -6.115586437,      -2.425916372,      -4.134871247,     -0.6311650196,      -6.360322714
          0,           0,         304,      -6.116104082,      -2.426813352,      -4.132366167,     -0.6315613097,      -6.359365467
          0,           0,         305,      -6.116620181,      -2.427713794,      -4.129816221,     -0.6319523186,      -6.358432072
          0,           0,         306,      -6.117135125,      -2.428617779,      -4.127224045,     -0.6323382486,      -6.357520823
          0,           0,         307,      -6.117649386,      -2.429525385,      -4.124593504,     -0.6327194393,      -6.354955794
          0,           0,         308,      -6.031664802,      -2.431183618,      -3.949407053,     -0.5493817497,      -6.349932179
          0,           0,         309,        -5.8659478,       -2.43384097,      -3.749567929,     -0.3860372766,      -6.351646617
          0,           0,         310,      -6.060017731,      -2.435346106,      -4.025460654,     -0.5813895636,      -6.349164707
          0,           0,         311,      -6.017507622,      -2.436988774,      -3.978176501,     -0.5371996779,      -6.344314814
          0,           0,         312,      -5.852519136,      -2.439847671,      -3.756478591,     -0.3745942446,      -6.346630672
          0,           0,         313,       -6.05138933,      -2.441302731,      -3.996182592,     -0.5746558819,      -6.344272567
          0,           0,         314,      -6.006920705,      -2.443102027,      -3.942327062,     -0.5290576624,      -6.339702884
          0,           0,         315,      -5.834439304,      -2.446116864,      -3.711390227,      -0.358426754,      -6.342821978
          0,           0,         316,      -6.038689546,      -2.447572629,        -3.9434079,      -0.563930608,      -6.340609489
          0,           0,         317,      -5.989519299,      -2.449473884,      -3.872577874,     -0.5131054415,       -6.33631534
          0,           0,         318,      -5.814292565,      -2.452591667,      -3.657685374,      -0.339109036,      -6.340142249
          0,           0,         319,      -6.026236812,      -2.454134272,      -3.891587464,     -0.5527840289,      -6.338028989
          0,           0,         320,      -5.974633102,      -2.456141227,      -3.815887261,     -0.4991836161,       -6.33393676
          0,           0,         321,      -5.800411144,      -2.459400948,      -3.621941052,     -0.3261228087,      -6.338452928
          0,           0,         322,      -6.016725431,      -2.460995359,      -3.855937584,     -0.5443330135,      -6.336453328
          0,           0,         323,      -5.962995491,      -2.463111422,       -3.77424107,     -0.4883784413,      -6.332611894
          0,           0,         324,      -5.788567144,      -2.466479827,      -3.592620636,     -0.3149379339,      -6.337947255
          0,           0,         325,      -6.009219924,      -2.468129506,      -3.829591527,     -0.5376161382,      -6.336082248
          0,           0,         326,      -5.953068143,      -2.470337356,      -3.742976372,     -0.4789502467,      -6.332504464
          0,           0,         327,      -5.778889884,       -2.47379195,       -3.57192515,     -0.3056822254,      -6.338619226
          0,           0,         328,      -6.003871907,      -2.475516265,      -3.812192402,     -0.5327949949,      -6.336856447
          0,           0,         329,      -5.945813844,      -2.477809133,      -3.722889413,     -0.4720416112,      -6.333473331
          0,           0,         330,      -5.771851424,      -2.481339417,      -3.559133934,     -0.2989832208,      -6.340278006
          0,           0,         331,       -6.00049169,      -2.483139973,        -3.8014849,     -0.5297914389,      -6.338598092
          0,           0,         332,       -5.94076005,      -2.485509166,      -3.710159571,     -0.4672648328,      -6.335391885
          0,           0,         333,      -5.766522527,      -2.489100058,      -3.549948608,     -0.2939082501,       -6.34291739
          0,           0,         334,      -5.998311221,      -2.490978921,      -3.793567447,      -0.527880124,      -6.341332274
          0,           0,         335,      -5.937142322,       -2.49341596,      -3.700613371,     -0.4638582414,      -6.338323164
          0,           0,         336,      -5.762535934,      -2.497061014,      -3.541870799,      -0.290119652,      -6.346598036
          0,           0,         337,      -5.996845728,      -2.499016648,       -3.78583075,     -0.5266096219,       -6.34510254
